# x jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z VReGrad_x VReGrad_y VReGrad_z VImGrad_x VImGrad_y VImGrad_z s VRe VIm sigma mur
-0.035 -4373515.9 	7184137.7 	2199610.3 	 -21173849 	26433653 	3598313.1 	 0.0038855172 	-0.0011206999 	0.047804928 	 -0.00066617836 	-0.00081657586 	-0.0037582652 	 125020.61 	67481.456 	6191.9594 	 -24.211562 	19.661467 	0.10054949 	 -113.82472 	212.73 	-10.439288 		-0.035 0.38977152 -0.51762056 1200000 1
-0.03375 -10252781 	8814392.6 	2108097.3 	 -8613273.8 	7312579.8 	1181496.6 	 0.0026784775 	-0.00070889066 	0.037150693 	 -0.0010224597 	-0.00035820272 	-0.0094026062 	 141367.06 	164820.63 	-967.58028 	 -20.932981 	16.66216 	0.12134295 	 -100.4807 	197.71729 	-9.7494061 		-0.03375 0.35463367 -0.6596989 1200000 1
-0.0325 -16219511 	3896568.4 	1980549.5 	 -9411985.8 	1959939.9 	715995.63 	 0.0023365027 	-0.00021729715 	0.027112396 	 -0.00094574112 	-9.7592096e-05 	-0.012263874 	 38368.662 	215162.05 	-519.92169 	 -16.799947 	15.180754 	0.01902435 	 -78.872306 	189.40073 	-10.144209 		-0.0325 0.33218001 -0.76802197 1200000 1
-0.03125 -18374728 	1359565.5 	1778665.8 	 -8479619.6 	1342330.4 	542042.22 	 0.0021258511 	-3.1290352e-05 	0.023976252 	 -0.00086089911 	-0.00010409448 	-0.010935085 	 8899.8485 	232591.26 	77.732318 	 -14.386706 	13.463848 	-0.033917714 	 -61.839702 	181.21169 	-10.325269 		-0.03125 0.31348338 -0.85356219 1200000 1
-0.03 -18949576 	382229.57 	1610410.3 	 -7973225 	1318808 	477448.89 	 0.0019669573 	2.9917812e-05 	0.023431235 	 -0.00079333946 	-0.00015049118 	-0.0098037573 	 -66.42269 	240523.13 	441.86665 	 -12.99516 	12.062148 	-0.059956425 	 -47.494302 	173.53369 	-10.348172 		-0.03 0.2968561 -0.9199659 1200000 1
-0.02875 -19071418 	100964.11 	1482489.1 	 -7871710.4 	1267748.8 	445939.04 	 0.0018260556 	4.6598685e-05 	0.023422338 	 -0.00073377939 	-0.00018166852 	-0.0093443818 	 -2930.5386 	244114.79 	627.09865 	 -12.148632 	10.970934 	-0.071667193 	 -35.134782 	165.98664 	-10.250713 		-0.02875 0.28143471 -0.96992618 1200000 1
-0.0275 -19127496 	52944.976 	1375891.4 	 -7899188.6 	1224932.6 	419867.63 	 0.0016986188 	4.5079801e-05 	0.02372246 	 -0.00068343796 	-0.00019427285 	-0.0092415864 	 -3544.7529 	247926.35 	722.52275 	 -11.577328 	10.079129 	-0.075241259 	 -24.246189 	158.29487 	-10.059946 		-0.0275 0.26679378 -1.0055514 1200000 1
-0.02625 -19223325 	46552.533 	1280683.1 	 -7992086.2 	1084368.1 	393450.39 	 0.0015800968 	4.5766149e-05 	0.023898717 	 -0.0006361569 	-0.00020150896 	-0.0092680609 	 -3236.3615 	250776.87 	726.00024 	 -11.14822 	9.3141896 	-0.073876659 	 -14.509574 	150.63433 	-9.7957481 		-0.02625 0.25272892 -1.0283514 1200000 1
-0.025 -19327698 	39340.318 	1191483 	 -8061501.6 	980633.34 	367026.72 	 0.0014675577 	4.3533179e-05 	0.02406802 	 -0.00059181666 	-0.00020364749 	-0.0093241261 	 -3045.1518 	253608.78 	723.59616 	 -10.80871 	8.6412467 	-0.069297699 	 -5.7570327 	142.94997 	-9.4737935 		-0.025 0.23912112 -1.03968 1200000 1
-0.02375 -19431006 	32252.114 	1106908.3 	 -8124154.8 	870133.26 	341230.67 	 0.001362127 	4.5173991e-05 	0.024190633 	 -0.00054967735 	-0.00020663995 	-0.0093830699 	 -2741.2007 	256053.51 	705.3673 	 -10.533013 	8.0248088 	-0.062868293 	 2.1535096 	135.3227 	-9.1070262 		-0.02375 0.22588057 -1.0406381 1200000 1
-0.0225 -19523145 	22520.064 	1026214.7 	 -8170448.7 	786198.37 	316516.09 	 0.001261227 	4.3829766e-05 	0.024309185 	 -0.00050956359 	-0.00020747954 	-0.0094325 	 -2574.4307 	258330.7 	693.62192 	 -10.306181 	7.4595587 	-0.055396576 	 9.3165273 	127.73358 	-8.7051983 		-0.0225 0.21294519 -1.0322266 1200000 1
-0.02125 -19605394 	18259.736 	949364.95 	 -8214119.9 	707921.75 	292889.28 	 0.0011663178 	4.5618215e-05 	0.024408257 	 -0.00047141556 	-0.00020985114 	-0.0094805962 	 -2354.2609 	260317.99 	679.04963 	 -10.118552 	6.9271752 	-0.047627774 	 15.816089 	120.21086 	-8.2767704 		-0.02125 0.20025905 -1.0153108 1200000 1
