0 	0 	0.03 	 2.72125e-07 	-3.89625e-06 	5.27305e-06 	
0 	0 	0.030499983 	 2.6908474e-07 	-3.8913487e-06 	-0.00044094923 	
0 	0 	0.030999967 	 2.6604447e-07 	-3.8864475e-06 	-0.0008871715 	
0 	0 	0.03149995 	 2.6300421e-07 	-3.8815462e-06 	-0.0013333938 	
0 	0 	0.031999933 	 2.5996395e-07 	-3.8766449e-06 	-0.0017796161 	
0 	0 	0.032499917 	 2.5692368e-07 	-3.8717437e-06 	-0.0022258383 	
0 	0 	0.0329999 	 2.5326176e-07 	-3.8620882e-06 	-0.0027123915 	
0 	0 	0.033499883 	 2.4889975e-07 	-3.8470789e-06 	-0.003244363 	
0 	0 	0.033999867 	 2.4453774e-07 	-3.8320696e-06 	-0.0037763344 	
0 	0 	0.03449985 	 2.4017573e-07 	-3.8170603e-06 	-0.0043083059 	
0 	0 	0.034999833 	 2.3581372e-07 	-3.802051e-06 	-0.0048402774 	
0 	0 	0.035499817 	 2.3057093e-07 	-3.7824647e-06 	-0.0054119668 	
0 	0 	0.0359998 	 2.2196989e-07 	-3.7454269e-06 	-0.0061350941 	
0 	0 	0.036499783 	 2.1336885e-07 	-3.7083891e-06 	-0.0068582214 	
0 	0 	0.036999767 	 2.0476782e-07 	-3.6713513e-06 	-0.0075813487 	
0 	0 	0.03749975 	 1.9616678e-07 	-3.6343136e-06 	-0.008304476 	
0 	0 	0.037999733 	 1.8716438e-07 	-3.5952698e-06 	-0.0090959072 	
0 	0 	0.038499717 	 1.7655081e-07 	-3.5481735e-06 	-0.010161528 	
0 	0 	0.0389997 	 1.6593725e-07 	-3.5010771e-06 	-0.011227149 	
0 	0 	0.039499683 	 1.5532368e-07 	-3.4539808e-06 	-0.012292769 	
0 	0 	0.039999667 	 1.4471011e-07 	-3.4068845e-06 	-0.01335839 	
0 	0 	0.04049965 	 1.3405131e-07 	-3.3580523e-06 	-0.014663148 	
0 	0 	0.040999633 	 1.2333326e-07 	-3.3069472e-06 	-0.016281038 	
0 	0 	0.041499617 	 1.1261521e-07 	-3.2558422e-06 	-0.017898929 	
0 	0 	0.0419996 	 1.0189716e-07 	-3.2047371e-06 	-0.019516819 	
0 	0 	0.042499583 	 9.117911e-08 	-3.153632e-06 	-0.021134709 	
0 	0 	0.042999567 	 7.8171993e-08 	-3.0863462e-06 	-0.023497701 	
0 	0 	0.04349955 	 6.4901543e-08 	-3.017199e-06 	-0.025946409 	
0 	0 	0.043999533 	 5.1631093e-08 	-2.9480518e-06 	-0.028395116 	
0 	0 	0.044499517 	 3.8360644e-08 	-2.8789046e-06 	-0.030843824 	
0 	0 	0.0449995 	 2.3560512e-08 	-2.7995253e-06 	-0.033978711 	
0 	0 	0.045499483 	 7.6516314e-09 	-2.7127295e-06 	-0.037610957 	
0 	0 	0.045999467 	 -8.2572495e-09 	-2.6259336e-06 	-0.041243203 	
0 	0 	0.04649945 	 -2.416613e-08 	-2.5391378e-06 	-0.04487545 	
0 	0 	0.046999433 	 -3.915204e-08 	-2.4513707e-06 	-0.049266922 	
0 	0 	0.047499417 	 -5.3102337e-08 	-2.3625137e-06 	-0.054510278 	
0 	0 	0.0479994 	 -6.7052634e-08 	-2.2736568e-06 	-0.059753634 	
0 	0 	0.048499383 	 -8.1002932e-08 	-2.1847998e-06 	-0.064996991 	
0 	0 	0.048999367 	 -9.0347954e-08 	-2.098401e-06 	-0.0714242 	
0 	0 	0.04949935 	 -9.6091838e-08 	-2.0139245e-06 	-0.078777134 	
0 	0 	0.049999333 	 -1.0183572e-07 	-1.9294479e-06 	-0.086130068 	
0 	0 	0.050499317 	 -1.0757961e-07 	-1.8449713e-06 	-0.093483002 	
0 	0 	0.0509993 	 -1.0361305e-07 	-1.7656449e-06 	-0.10307923 	
0 	0 	0.051499283 	 -9.7796778e-08 	-1.6872996e-06 	-0.11310277 	
0 	0 	0.051999267 	 -9.1980506e-08 	-1.6089542e-06 	-0.12312632 	
0 	0 	0.05249925 	 -8.5170271e-08 	-1.5326053e-06 	-0.13412975 	
0 	0 	0.052999233 	 -7.6024746e-08 	-1.4609469e-06 	-0.14743542 	
0 	0 	0.053499217 	 -6.687922e-08 	-1.3892885e-06 	-0.1607411 	
0 	0 	0.0539992 	 -5.7733695e-08 	-1.3176302e-06 	-0.17404677 	
0 	0 	0.054499183 	 -6.1313444e-08 	-1.2319386e-06 	-0.19099944 	
0 	0 	0.054999167 	 -6.5877758e-08 	-1.1451613e-06 	-0.20823428 	
0 	0 	0.05549915 	 -7.0442071e-08 	-1.058384e-06 	-0.22546912 	
0 	0 	0.055999133 	 -8.6486459e-08 	-9.4496099e-07 	-0.24601532 	
0 	0 	0.056499117 	 -1.0698159e-07 	-8.2120765e-07 	-0.26784531 	
0 	0 	0.0569991 	 -1.2747671e-07 	-6.9745431e-07 	-0.2896753 	
0 	0 	0.057499083 	 -1.3470808e-07 	-5.6932304e-07 	-0.31502088 	
0 	0 	0.057999067 	 -1.3534724e-07 	-4.3901591e-07 	-0.34211373 	
0 	0 	0.05849905 	 -1.359864e-07 	-3.0870877e-07 	-0.36920659 	
0 	0 	0.058999033 	 -9.8579541e-08 	-2.0117852e-07 	-0.38477964 	
0 	0 	0.059499017 	 -4.9344008e-08 	-1.0072971e-07 	-0.39677112 	
0 	0 	0.059999 	 -1.0847435e-10 	-2.8090432e-10 	-0.40876261 	
0.00049998333 	0 	0.03 	 9.7209255e-05 	-0.026576823 	5.2854123e-06 	
0.00049998333 	0 	0.030499983 	 0.00012817532 	-0.02631112 	-0.00042594836 	
0.00049998333 	0 	0.030999967 	 0.00013145178 	-0.026282979 	-0.00087058341 	
0.00049998333 	0 	0.03149995 	 0.00013144874 	-0.026282974 	-0.0013168057 	
0.00049998333 	0 	0.031999933 	 0.0001314457 	-0.026282969 	-0.001763028 	
0.00049998333 	0 	0.032499917 	 8.9070494e-05 	-0.026317121 	-0.002234992 	
0.00049998333 	0 	0.0329999 	 4.4339254e-05 	-0.026115599 	-0.0027040702 	
0.00049998333 	0 	0.033499883 	 3.7181334e-05 	-0.02582731 	-0.0031851265 	
0.00049998333 	0 	0.033999867 	 3.7176972e-05 	-0.025827295 	-0.003717098 	
0.00049998333 	0 	0.03449985 	 3.717261e-05 	-0.02582728 	-0.0042490694 	
0.00049998333 	0 	0.034999833 	 7.445421e-06 	-0.025793434 	-0.0048110719 	
0.00049998333 	0 	0.035499817 	 -9.4199503e-05 	-0.025540418 	-0.0054372264 	
0.00049998333 	0 	0.0359998 	 -0.00013685719 	-0.024967222 	-0.0060191783 	
0.00049998333 	0 	0.036499783 	 -0.00013686579 	-0.024967185 	-0.0067423056 	
0.00049998333 	0 	0.036999767 	 -0.00013687439 	-0.024967148 	-0.0074654329 	
0.00049998333 	0 	0.03749975 	 -0.00016676098 	-0.024903883 	-0.0082290925 	
0.00049998333 	0 	0.037999733 	 -0.00030368151 	-0.024464984 	-0.0091243297 	
0.00049998333 	0 	0.038499717 	 -0.00037153845 	-0.023757668 	-0.0099723166 	
0.00049998333 	0 	0.0389997 	 -0.00037154907 	-0.023757621 	-0.011037937 	
