-0.075 2.62173615566e-06 	0.0083694585813 	0.0406154522404 	 4.876342913e-07 	0.0107145692007 	0.00830881958799 	 -1841319.0239 	208.460237866 	-303.816720458 	 -4414965.13212 	480.469678673 	-715.599929184 	 11.1359335912 	55737.9866411 	-31359.5542037 	
-0.07375 -3.22735306673e-07 	0.00917754783423 	0.0381393639157 	 1.37054122643e-07 	0.0116608132738 	0.00411839277533 	 -1897698.38209 	3.13227513425 	-189.703717753 	 -4122525.59597 	88.1771003503 	-431.615880823 	 3.80236066028 	44886.3437274 	-32676.3159855 	
-0.0725 -2.46063302324e-06 	0.0099601254321 	0.0360965763868 	 2.86644453893e-07 	0.012499303355 	0.000680227488202 	 -1921818.86244 	-56.5580876543 	-89.8152340449 	 -3788791.9828 	-74.1183010405 	-163.344858739 	 0.11411967155 	36120.1625665 	-33250.2298045 	
-0.07125 -1.10343571437e-06 	0.0105542295681 	0.0343412407795 	 5.41020294578e-07 	0.0128412439145 	-0.00193770130218 	 -1926368.99405 	51.0053127994 	-57.3428831223 	 -3471780.89878 	97.4408003096 	-98.3000694428 	 1.66640962927 	29833.916162 	-32459.5975821 	
-0.07 -1.14769026204e-07 	0.0109590717253 	0.0325137843897 	 3.71409422912e-07 	0.0128580636378 	-0.00428444144554 	 -1912163.94294 	26.120973169 	-20.8707077179 	 -3174365.01728 	67.607311653 	-43.6287999504 	 0.669785244144 	24383.9075106 	-30916.6645932 	
-0.06875 -5.78389720961e-08 	0.0111998916746 	0.0307466875048 	 4.48700192905e-07 	0.0126311779804 	-0.00629526092725 	 -1882275.67783 	2.12036740813 	-12.9685708399 	 -2897052.24545 	44.7800715609 	-24.9163453556 	 0.111888570729 	19897.9524902 	-28869.5916595 	
-0.0675 -2.05320676948e-08 	0.0113028001454 	0.0290528535554 	 4.80794223451e-07 	0.0122412690412 	-0.00802520873235 	 -1839450.84284 	-6.49030519706 	-9.12049607269 	 -2639117.49116 	42.5320411801 	-15.3825900713 	 -0.12767317623 	16198.8760137 	-26586.690301 	
-0.06625 -1.55574271268e-08 	0.011290954819 	0.0274397487145 	 4.78326782432e-07 	0.0117379356881 	-0.00951111843212 	 -1786241.94853 	-10.1560841772 	-6.72315274763 	 -2399858.66429 	44.9081385606 	-10.4072783461 	 -0.260085184168 	13152.2553201 	-24207.3694038 	
-0.065 -1.94287923966e-08 	0.0111802529312 	0.0259065435944 	 4.61445126042e-07 	0.0111586639876 	-0.0107869357872 	 -1724668.27072 	-11.8801031147 	-5.12440175438 	 -2178440.5196 	47.1386426938 	-7.65068041331 	 -0.340980141345 	10640.6146865 	-21834.3181209 	
-0.06375 -2.74152736728e-08 	0.0109861322062 	0.024454874151 	 4.37830711962e-07 	0.0105316104437 	-0.0118790808847 	 -1656513.8022 	-12.9070196612 	-3.98171936329 	 -1973979.78221 	47.6461199934 	-5.89870535557 	 -0.390621401353 	8573.23863701 	-19531.8573959 	
-0.0625 -3.73102367326e-08 	0.010720390391 	0.0230855234612 	 4.10266056692e-07 	0.0098778473055 	-0.0128103290578 	 -1583267.93159 	-13.7259372896 	-3.13641783073 	 -1785563.70994 	46.4724441917 	-4.65987517279 	 -0.418131265285 	6875.29864535 	-17342.2673983 	
-0.06125 -4.87997026498e-08 	0.0103948813795 	0.0217989791289 	 3.80857596031e-07 	0.00921401054331 	-0.0136005562398 	 -1506212.71329 	-14.4388993995 	-2.48937858138 	 -1612260.99591 	44.2862593475 	-3.67689536621 	 -0.429999445492 	5484.72946597 	-15291.3011505 	
-0.06 -6.14750922604e-08 	0.0100187865241 	0.0205948947518 	 3.51113115505e-07 	0.00855224451932 	-0.0142672803172 	 -1426430.24985 	-15.0338469551 	-1.95107540134 	 -1453133.84772 	41.6607861998 	-2.86963810556 	 -0.430972858845 	4349.52723356 	-13392.9870103 	
-0.05875 -7.48060735537e-08 	0.00960129606876 	0.0194721655479 	 3.2217639008e-07 	0.0079018232278 	-0.0148261850259 	 -1344835.39722 	-15.4984024952 	-1.50042545543 	 -1307251.24157 	38.9443584464 	-2.22638944483 	 -0.42440434537 	3425.8006121 	-11652.7001593 	
-0.0575 -8.82972704261e-08 	0.00914949227012 	0.0184291006251 	 2.94961132793e-07 	0.00726944108686 	-0.0152912163993 	 -1262190.17105 	-15.8112303223 	-1.14268826779 	 -1173693.93371 	36.3650331824 	-1.70494715989 	 -0.413015650812 	2676.66782693 	-10070.5178154 	
-0.05625 -1.01584147692e-07 	0.00867036275706 	0.0174635225639 	 2.69989625501e-07 	0.00665974669692 	-0.0156748812779 	 -1179124.35327 	-15.9658746035 	-0.884124999253 	 -1051565.08543 	34.1243822457 	-1.2878525834 	 -0.399415411629 	2071.09322318 	-8641.81749735 	
-0.055 -1.14354017003e-07 	0.0081692588688 	0.01657294716 	 2.47655220099e-07 	0.00607602076709 	-0.0159883009462 	 -1096148.04968 	-15.9939725747 	-0.686779831105 	 -939991.083296 	32.3692729461 	-0.96571139645 	 -0.386169429882 	1583.09756561 	-7360.23256683 	
-0.05375 -1.26476746844e-07 	0.00765135202598 	0.0157546087777 	 2.28134225076e-07 	0.00551998874343 	-0.0162414020969 	 -1013668.28045 	-15.9282300251 	-0.508690010664 	 -838129.324823 	31.0376649381 	-0.725888312262 	 -0.374146160316 	1190.9472074 	-6216.86483519 	
