0 	0 	1e-06 	 -3.504009e-09 	-4.0041392e-09 	0.05146216 	
0 	0 	0.00050098333 	 -5.5084341e-09 	-6.0736471e-09 	0.051120866 	
0 	0 	0.0010009667 	 -7.5128592e-09 	-8.1431551e-09 	0.050779573 	
0 	0 	0.00150095 	 -9.5172843e-09 	-1.0212663e-08 	0.050438279 	
0 	0 	0.0020009333 	 -1.1224304e-08 	-1.1956554e-08 	0.049933391 	
0 	0 	0.0025009167 	 -1.2686639e-08 	-1.343255e-08 	0.049293908 	
0 	0 	0.0030009 	 -1.4148974e-08 	-1.4908546e-08 	0.048654424 	
0 	0 	0.0035008833 	 -1.5611309e-08 	-1.6384542e-08 	0.048014941 	
0 	0 	0.0040008667 	 -1.6526867e-08 	-1.730739e-08 	0.047435748 	
0 	0 	0.00450085 	 -1.7361186e-08 	-1.8148053e-08 	0.046865512 	
0 	0 	0.0050008333 	 -1.8195506e-08 	-1.8988716e-08 	0.046295276 	
0 	0 	0.0055008167 	 -1.9029825e-08 	-1.9829379e-08 	0.04572504 	
0 	0 	0.0060008 	 -1.9278865e-08 	-2.0081624e-08 	0.045221227 	
0 	0 	0.0065007833 	 -1.9499322e-08 	-2.0305134e-08 	0.044720659 	
0 	0 	0.0070007667 	 -1.9719779e-08 	-2.0528643e-08 	0.04422009 	
0 	0 	0.00750075 	 -1.9940236e-08 	-2.0752153e-08 	0.043719522 	
0 	0 	0.0080007333 	 -1.9719663e-08 	-2.0530033e-08 	0.043272013 	
0 	0 	0.0085007167 	 -1.9375749e-08 	-2.0183287e-08 	0.042839343 	
0 	0 	0.0090007 	 -1.9031835e-08 	-1.9836541e-08 	0.042406673 	
0 	0 	0.0095006833 	 -1.868792e-08 	-1.9489795e-08 	0.041974003 	
0 	0 	0.010000667 	 -1.8177033e-08 	-1.8974375e-08 	0.041562997 	
0 	0 	0.01050065 	 -1.7339291e-08 	-1.8128773e-08 	0.041194399 	
0 	0 	0.011000633 	 -1.6501549e-08 	-1.7283171e-08 	0.040825801 	
0 	0 	0.011500617 	 -1.5663807e-08 	-1.6437569e-08 	0.040457202 	
0 	0 	0.0120006 	 -1.4826066e-08 	-1.5591967e-08 	0.040088604 	
0 	0 	0.012500583 	 -1.373858e-08 	-1.4495351e-08 	0.039755374 	
0 	0 	0.013000567 	 -1.2488576e-08 	-1.3235387e-08 	0.039445159 	
